sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,5424,2.255337954,3.066972494,10.431536674,11.104496002
ADXL345,5424,1.176797986,-0.274586201,10.120463371,10.192351341
MPU6050_A,5446,2.236184359,3.014299870,10.134655952,10.807301521
ADXL345,5446,1.176797986,-0.274586201,9.845876694,9.919754982
MPU6050_A,5461,2.233790159,2.944868088,9.868899345,10.538370132
ADXL345,5461,1.176797986,-0.196133003,9.728197098,9.801078796
MPU6050_A,5476,2.257732153,2.904166698,9.653421402,10.330541611
ADXL345,5476,1.216024637,-0.156906396,9.453610420,9.532790184
MPU6050_A,5491,2.164358377,3.026270866,9.485827446,10.189391136
ADXL345,5491,1.216024637,-0.235359609,9.296704292,9.378849983
MPU6050_A,5506,2.238578558,2.964021683,9.363722801,10.073527336
ADXL345,5506,1.294477820,-0.156906396,9.100571632,9.193513870
MPU6050_A,5530,2.161964178,2.992752075,9.200917244,9.914006233
ADXL345,5530,1.294477820,-0.235359609,9.022118568,9.117548943
MPU6050_A,5545,2.169146776,2.918531895,9.153033257,9.848911285
ADXL345,5545,1.255251169,-0.235359609,9.022118568,9.112061501
MPU6050_A,5560,2.154781580,3.004723072,9.141061783,9.860549927
ADXL345,5560,1.255251169,-0.196133003,9.100571632,9.188825607
MPU6050_A,5575,2.178723574,2.896984100,9.220070839,9.907020569
ADXL345,5575,1.294477820,-0.196133003,9.061345100,9.155441284
MPU6050_A,5590,2.159569979,2.916137695,9.277531624,9.961936951
ADXL345,5590,1.255251169,-0.156906396,9.139798164,9.226926804
MPU6050_A,5612,2.104503393,2.980781078,9.572018623,10.243902206
ADXL345,5612,1.176797986,-0.274586201,9.375157356,9.452715874
MPU6050_A,5627,2.229001760,2.930502892,9.686940193,10.363064766
ADXL345,5627,1.216024637,-0.313812792,9.453610420,9.536663055
MPU6050_A,5642,2.219424963,2.894589901,9.935936928,10.584297180
ADXL345,5642,1.216024637,-0.274586201,9.688970566,9.768841743
MPU6050_A,5657,2.240972757,2.932897091,10.163386345,10.812874794
ADXL345,5657,1.137571454,-0.274586201,9.806650162,9.876226425
MPU6050_A,5672,2.207453966,2.987963676,10.338163376,10.985372543
ADXL345,5672,1.176797986,-0.313812792,10.002782822,10.076656342
MPU6050_A,5694,2.252943754,2.966415882,10.812214851,11.435880661
ADXL345,5694,1.098344803,-0.235359609,10.355822563,10.416563988
MPU6050_A,5709,2.181117773,2.971204281,11.044452667,11.643249512
ADXL345,5709,1.019891620,-0.313812792,10.551955223,10.605772972
MPU6050_A,5724,2.133233786,2.968810081,11.161767960,11.745194435
ADXL345,5724,0.980665028,-0.353039414,10.748088837,10.798506737
MPU6050_A,5739,2.173935175,2.964021683,11.451466560,12.026948929
ADXL345,5739,0.902211785,-0.392266005,10.944221497,10.988349915
MPU6050_A,5754,2.152387381,2.985569477,11.568782806,12.140145302
ADXL345,5754,0.862985194,-0.353039414,11.022674561,11.062040329
MPU6050_A,5778,2.094926596,3.011905670,11.832144737,12.387895584
ADXL345,5778,0.745305419,-0.392266005,11.297261238,11.328612328
MPU6050_A,5793,2.018311977,2.995146275,11.961431503,12.494812012
ADXL345,5793,0.666852236,-0.353039414,11.258034706,11.283291817
MPU6050_A,5808,1.953668594,2.949656487,12.124237061,12.629901886
ADXL345,5808,0.627625585,-0.392266005,11.297261238,11.321479797
MPU6050_A,5823,1.865083098,2.959233284,12.050017357,12.547451019
ADXL345,5823,0.509945810,-0.392266005,11.218808174,11.237240791
MPU6050_A,5838,1.762132406,2.916137695,12.186486244,12.653830528
ADXL345,5838,0.470719218,-0.392266005,11.218808174,11.235528946
MPU6050_A,5861,1.647210717,2.961627483,12.014103889,12.482917786
ADXL345,5861,0.353039414,-0.392266005,10.983448029,10.996119499
MPU6050_A,5876,1.592144132,2.956839085,12.050017357,12.509226799
ADXL345,5876,0.235359609,-0.353039414,10.983448029,10.991640091
MPU6050_A,5891,1.470039845,2.987963676,11.860875130,12.319468498
ADXL345,5891,0.156906396,-0.392266005,10.787315369,10.795585632
MPU6050_A,5906,1.369483352,2.870647907,11.824962616,12.245237350
ADXL345,5906,0.156906396,-0.392266005,10.551955223,10.560409546
MPU6050_A,5921,1.273715258,2.920926094,11.695674896,12.122003555
ADXL345,5921,0.078453198,-0.353039414,10.395049095,10.401338577
MPU6050_A,5943,1.154005170,2.992752075,11.307814598,11.753933907
ADXL345,5943,0.000000000,-0.353039414,10.081236839,10.087416649
MPU6050_A,5958,1.077390790,2.916137695,11.173739433,11.598150253
ADXL345,5958,-0.039226599,-0.392266005,9.806650162,9.814570427
MPU6050_A,5973,0.981622696,2.980781078,10.958261490,11.398777962
ADXL345,5973,-0.039226599,-0.392266005,9.728197098,9.736181259
MPU6050_A,5988,0.952892303,2.899378300,10.821791649,11.243912697
ADXL345,5988,-0.156906396,-0.313812792,9.414383888,9.420919418
MPU6050_A,6003,0.902614057,2.983175278,10.663774490,11.109910965
ADXL345,6003,-0.078453198,-0.353039414,9.296704292,9.303735733
MPU6050_A,6025,0.787692368,2.999934673,10.496180534,10.944855690
ADXL345,6025,-0.235359609,-0.392266005,9.139798164,9.151239395
MPU6050_A,6040,0.835576415,3.026270866,10.316615105,10.783740044
ADXL345,6040,-0.196133003,-0.392266005,8.943664551,8.954410553
MPU6050_A,6055,0.766144514,2.966415882,10.354922295,10.798658371
ADXL345,6055,-0.274586201,-0.392266005,8.825984955,8.838963509
MPU6050_A,6070,0.742202520,2.992752075,10.146626472,10.604784966
ADXL345,6070,-0.274586201,-0.313812792,8.904438019,8.914196014
MPU6050_A,6085,0.727837324,2.980781078,10.194510460,10.646260262
ADXL345,6085,-0.235359609,-0.353039414,8.825984955,8.836177826
MPU6050_A,6107,0.732625723,2.983175278,10.326191902,10.773407936
ADXL345,6107,-0.196133003,-0.274586201,8.904438019,8.910829544
MPU6050_A,6122,0.754173517,2.980781078,10.311826706,10.760464668
ADXL345,6122,-0.235359609,-0.313812792,8.982891083,8.991452217
MPU6050_A,6137,0.864306808,2.999934673,10.481815338,10.936868668
ADXL345,6137,-0.196133003,-0.313812792,9.100571632,9.108092308
MPU6050_A,6152,0.926556051,2.980781078,10.615890503,11.065292358
ADXL345,6152,-0.117679805,-0.353039414,9.218251228,9.225759506
MPU6050_A,6167,0.928950250,2.959233284,10.783484459,11.220675468
ADXL345,6167,-0.117679805,-0.353039414,9.453610420,9.460931778
MPU6050_A,6189,1.077390790,2.987963676,10.951078415,11.402403831
ADXL345,6189,-0.078453198,-0.313812792,9.767423630,9.772778511
MPU6050_A,6204,1.146822572,3.011905670,11.228805542,11.682159424
ADXL345,6204,0.000000000,-0.353039414,9.885103226,9.891406059
MPU6050_A,6219,1.223437071,2.956839085,11.374852180,11.816385269
ADXL345,6219,0.000000000,-0.353039414,10.120463371,10.126619339
MPU6050_A,6234,1.295263171,2.971204281,11.559206009,12.005041122
ADXL345,6234,0.039226599,-0.313812792,10.277369499,10.282234192
MPU6050_A,6249,1.405396342,2.987963676,11.743558884,12.198944092
ADXL345,6249,0.078453198,-0.313812792,10.630409241,10.635329247
MPU6050_A,6271,1.544260144,3.019088268,11.937489510,12.409806252
ADXL345,6271,0.235359609,-0.313812792,10.865768433,10.872846603
MPU6050_A,6286,1.685518026,2.949656487,12.028469086,12.499020576
ADXL345,6286,0.274586201,-0.353039414,10.904994965,10.914162636
MPU6050_A,6301,1.747767210,3.023876667,12.107478142,12.601172447
ADXL345,6301,0.353039414,-0.353039414,11.140354156,11.151536942
MPU6050_A,6316,1.821987510,2.944868088,12.071564674,12.558445930
ADXL345,6316,0.470719218,-0.353039414,11.101127625,11.116710663
MPU6050_A,6331,1.872265697,3.014299870,12.117054939,12.625941277
ADXL345,6331,0.509945810,-0.353039414,11.258034706,11.275106430
MPU6050_A,6353,1.953668594,3.019088268,12.021286964,12.547631264
ADXL345,6353,0.627625585,-0.392266005,11.218808174,11.243195534
MPU6050_A,6368,2.032677174,3.014299870,11.951854706,12.492582321
ADXL345,6368,0.666852236,-0.274586201,11.179581642,11.202817917
MPU6050_A,6383,2.181117773,2.975992680,11.726799965,12.293560982
ADXL345,6383,0.706078827,-0.313812792,11.101127625,11.127985954
MPU6050_A,6398,2.181117773,3.004723072,11.518504143,12.102130890
ADXL345,6398,0.862985194,-0.313812792,11.061901093,11.099949837
MPU6050_A,6413,2.224213362,3.019088268,11.506533623,12.102162361
ADXL345,6413,0.902211785,-0.274586201,10.944221497,10.984779358
MPU6050_A,6435,2.219424963,2.992752075,11.104307175,11.712730408
ADXL345,6435,0.902211785,-0.274586201,10.708862305,10.750308037
MPU6050_A,6450,2.193088770,3.016694069,10.812214851,11.437397957
ADXL345,6450,1.019891620,-0.353039414,10.473502159,10.528963089
